Status v2,File update Date,Customer Code,Account Name,Renewal Year,Renewal Date,ACV ($CAD),CY Contract Stage,CZ Churn Risk,Region,Cloud/On-Prem,Product Detail,Entity Code,Country,Pod,CSM
Upcoming,31-Jul-25,C-001726,Oliver Packaging  LLC,2026,7/15/2026,77553,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Sobhan Kashani
Upcoming,31-Jul-25,C-001779,"Transparent BPO, LLC",2026,4/1/2026,84902,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Phil Maciaszek
Upcoming,31-Jul-25,C-001804,"Sequel Wire and Cable, LLC",2026,10/31/2026,103205,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Christine Llanora
Upcoming,31-Jul-25,C-001807,JC Hospitality LLC,2026,1/1/2026,31730,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-001836,Stowers Resource Management Inc.,2026,3/30/2026,78952,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Christine Llanora
Upcoming,31-Jul-25,C-002261,Mini-Circuits,2026,1/10/2026,92037,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Phil Maciaszek
Upcoming,31-Jul-25,C-002267,Interim HealthCare Inc.,2026,3/31/2026,28357,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Christine Llanora
Upcoming,31-Jul-25,C-002275,"Harmony Senior Services, LLC",2026,1/17/2026,64610,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Kushal Sthapak
Upcoming,31-Jul-25,C-002320,"ClearPath, Inc",2026,3/31/2026,54301,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Sobhan Kashani
Upcoming,31-Jul-25,C-002339,Classic Vacations,2026,7/25/2026,58660,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Sobhan Kashani
Upcoming,31-Jul-25,C-003003,NSI-MI Technologies,2026,10/15/2026,75118,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-003029,"American Association of Neurological Surgeons, Inc.",2026,12/16/2026,63091,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-003070,Central College,2026,1/9/2026,53514,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Christine Llanora
Upcoming,31-Jul-25,C-003091,NOVO Health Services,2026,2/1/2026,147335,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Phil Maciaszek
Upcoming,31-Jul-25,C-003170,DeSilva Gates Construction LLC,2026,4/1/2026,58848,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-003195,"CIQ, Inc.",2026,6/1/2026,30123,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-000065,Ferno - Washington Inc.,2026,12/1/2026,67391,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-000093,Goodwill Industries of SEW,2026,5/1/2026,116944,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-000153,Structural Group Inc,2026,12/1/2026,96542,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-000285,"Saint-Gobain Abrasives, Inc.",2026,1/1/2026,214767,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Zane Robinson
Upcoming,31-Jul-25,C-000341,Wastequip,2026,3/1/2026,134076,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-000349,"Sun Communities, Inc.",2026,2/1/2026,68031,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Zunair Munami
Upcoming,31-Jul-25,C-000480,Advanced Bionics Corporation,2026,9/11/2026,83554,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-000659,"Skanska USA, Inc.",2026,3/31/2026,317459,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Matthew Koronkiewicz
Upcoming,31-Jul-25,C-000662,"Th Foods, Inc.",2026,1/9/2026,70612,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-000667,Ohio Farmers Insurance Company,2026,4/10/2026,212132,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Maggie Herbst
Upcoming,31-Jul-25,C-000693,"All States Materials Group, Inc.",2026,6/5/2026,75532,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Christine Llanora
Upcoming,31-Jul-25,C-000794,"Ronald Blue Trust, Inc.",2026,7/2/2026,112842,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-001049,Wilson Construction Co.,2026,7/1/2026,75087,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-001121,"GNAP, LLC dba SurfacePrep",2026,8/1/2026,67210,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Rugaia Saadabi
Upcoming,31-Jul-25,C-001171,"American Society of Health-System Pharmacists, Inc.",2026,9/20/2026,82894,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-001224,HBM Holdings,2026,3/1/2026,7753,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-001286,Texas Hospital Association,2026,5/3/2026,43069,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-001298,The Avedis Zildjian Company Inc.,2026,8/15/2026,96021,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Phil Maciaszek
Upcoming,31-Jul-25,C-001346,Commonwealth Electric Company of the Midwest,2026,8/31/2026,138234,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-001402,E. D. Bullard Company,2026,2/19/2026,103789,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-001474,"Fragomen, Del Rey, Bernsen & Loewy LLP",2026,2/21/2026,216026,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Matthew Koronkiewicz
Upcoming,31-Jul-25,C-001485,Mission Health Communities,2026,5/15/2026,208620,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Maggie Herbst
Upcoming,31-Jul-25,C-001495,"Blattner Energy, Inc.",2026,7/1/2026,185113,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Matthew Koronkiewicz
Upcoming,31-Jul-25,C-001522,Sellen Construction Co.Inc.,2026,7/15/2026,96311,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-001592,Radius Aerospace Inc.,2026,10/21/2026,84149,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-001604,"SteelSummit Holdings, Inc.",2026,3/2/2026,75162,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-001641,"UMC, Inc.",2026,12/31/2026,48428,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-001642,Baker Roofing Company,2026,1/6/2026,117661,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-001695,"The Gas Company LLC, dBA Hawaii Gas",2026,4/6/2026,86348,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-001735,Aluminum Trailer Company,2026,7/1/2026,81368,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-001737,"Haselden Construction, LLC",2026,7/1/2026,127451,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-001777,Xl Construction Corporation,2026,9/17/2026,112183,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Matthew Koronkiewicz
Upcoming,31-Jul-25,C-001800,Bethel University,2026,10/31/2026,137866,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-001808,Kajima U.S.A. Inc.,2026,12/31/2026,127436,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-001963,Strata Solar,2026,6/30/2026,131911,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-002005,Liberty Dental Plan,2026,9/16/2026,198452,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Maggie Herbst
Upcoming,31-Jul-25,C-002074,Lincoln Premium Poultry,2026,10/1/2026,233028,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Sid Bhardwaj
Upcoming,31-Jul-25,C-002242,Absher Construction Co,2026,3/1/2026,90852,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-002300,Kiely Family of Companies,2026,3/21/2026,94373,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-002314,Dominican University of California,2026,3/31/2026,107017,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-002393,Erie Construction Midwest  LLC.,2026,8/1/2026,80454,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-002417,Intuitive Health,2026,10/10/2026,84310,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Hala Issa
Upcoming,31-Jul-25,C-002421,Ozark Electric Cooperative,2026,11/21/2026,98769,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-002965,Zygo Corporation,2026,10/17/2026,83720,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-003000,"Sanoh America, Inc",2026,11/14/2026,96282,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-003061,"Carton Craft Supply, Inc.",2026,3/1/2026,49069,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Zunair Munami
Upcoming,31-Jul-25,C-003064,UMC Inc.,2026,6/1/2026,67106,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-003088,Greenlaw Partners LLC,2026,1/3/2026,57434,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Christine Llanora
Upcoming,31-Jul-25,C-003089,American Physical Therapy Association,2026,3/31/2026,83679,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-003167,"Roofing Buyer, LLC",2026,3/15/2026,108633,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-003177,"Gresco Utility Supply, Inc.",2026,4/17/2026,85824,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-003182,"Construction Resources Management, Inc.",2026,5/1/2026,94430,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-003187,"Sumitomo Electric Wiring Systems, Inc.",2026,5/15/2026,368549,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Maggie Herbst
Upcoming,31-Jul-25,C-003193,"Schnabel, Inc.",2026,4/10/2026,0,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-003196,Laboratoires Expanscience USA,2026,5/1/2026,36692,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Kushal Sthapak
Upcoming,31-Jul-25,C-003202,CTC Global Corporation,2026,5/1/2026,75532,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-003204,"Progress Residential, LLC",2026,5/15/2026,172938,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-003209,"Hunt, Guillot & Associates, L.L.C.",2026,6/15/2026,64541,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-003212,Chesapeake Bank,2026,5/29/2026,105922,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-003213,ATS Acquisitions Company LLC,2026,5/17/2026,201460,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Maggie Herbst
Upcoming,31-Jul-25,C-003215,"Cherry Painting Company, Inc.",2026,6/1/2026,153692,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-003222,"Percheron, LLC",2026,6/1/2026,2968,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Sobhan Kashani
Upcoming,31-Jul-25,C-003246,"S&K Distribution LLC, DBA New Castle Building Products",2026,7/31/2026,97208,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-003248,Blach Construction Company,2026,7/6/2026,37448,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Kushal Sthapak
Upcoming,31-Jul-25,C-003257,"Docomo Pacific, Inc.",2026,7/6/2026,63302,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Kushal Sthapak
Upcoming,31-Jul-25,C-003366,"TLC Company, Inc.",2026,8/28/2026,51864,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Sobhan Kashani
Upcoming,31-Jul-25,C-003369,"MedLink Georgia, Inc.",2026,9/4/2026,24820,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-003372,"SphereNY, LLC.",2026,9/29/2026,121959,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-003376,Greater Minnesota Housing Fund,2026,11/6/2026,79699,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-003378,Vellutini Corporation,2026,10/23/2026,106692,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-003405,Hotchkiss Insurance Agency LLC,2026,11/13/2026,37954,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Kushal Sthapak
Upcoming,31-Jul-25,C-003414,"Agave Holdings, LLC",2026,12/11/2026,107566,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-003802,Milo's Tea Company,2026,4/14/2026,75772,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Kushal Sthapak
Upcoming,31-Jul-25,C-000214,Taylor Guitars,2025,12/31/2025," 112,933 ",Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Ajay Gohil
Upcoming,31-Jul-25,C-000317,"Harris County, Texas",2025,12/6/2025," 27,371 ",Renewal Year,Low Risk,North America,OnPrem,FP&A,E-100,United States,Pod of Gold,Kushal Sthapak
Upcoming,31-Jul-25,C-000377,American Library Association,2025,11/15/2025," 154,141 ",Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Phil Maciaszek
Upcoming,31-Jul-25,C-000407,Blossman Gas  Inc.,2025,10/17/2025," 76,334 ",Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-000981,"Rockwell Medical Technologies, Inc.",2025,12/7/2025," 48,564 ",Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Kushal Sthapak
Upcoming,31-Jul-25,C-001060,"Parade Technologies, Inc.",2025,12/29/2025," 7,664 ",Renewal Year,Low Risk,North America,OnPrem,FP&A,E-100,United States,non CSP,Unassigned
Upcoming,31-Jul-25,C-001134,"A.G.I.A., Inc.",2025,11/10/2025," 66,513 ",Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Sobhan Kashani
Upcoming,31-Jul-25,C-001228,Sammons Financial Group Inc,2025,12/20/2025," 254,478 ",Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Goal Diggers,Matthew Koronkiewicz
Upcoming,31-Jul-25,C-001341,Goodwill of Greater Washington,2025,11/29/2025," 81,342 ",Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Stars,Phil Maciaszek
Upcoming,31-Jul-25,C-001530,Health Connect America,2025,11/15/2025," 191,814 ",Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Stars,Zane Robinson
Upcoming,31-Jul-25,C-001610,"Sierra Land Group, Inc.",2025,12/31/2025," 77,348 ",Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Stars,Osawaru Evbuomwan
Upcoming,31-Jul-25,C-001611,Ted Brown Music,2025,11/19/2025," 23,430 ",Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Christine Llanora
Upcoming,31-Jul-25,C-001628,Catholic Charities of Oregon,2025,12/19/2025," 42,600 ",Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-001650,Pediatric Home Respiratory Services (d/b/a Pediatric Home Service),2025,12/27/2025," 121,481 ",Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Stars,Zane Robinson
Upcoming,31-Jul-25,C-001819,Humangood Norcal,2025,12/1/2025," 177,352 ",Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Goal Diggers,Matthew Koronkiewicz
Upcoming,31-Jul-25,C-001833,Georgia System Operations Corporation,2025,12/18/2025," 191,497 ",Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Stars,Zane Robinson
Upcoming,31-Jul-25,C-001938,"Oppenheimer Companies, Inc.",2025,12/15/2025," 60,552 ",Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Stars,Osawaru Evbuomwan
Upcoming,31-Jul-25,C-002007,The Center for Victims of Torture,2025,11/15/2025," 65,462 ",Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Phil Maciaszek
Upcoming,31-Jul-25,C-002421,Ozark Electric Cooperative,2025,11/21/2025," 71,911 ",Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-002970,"Seneca Holdings, LLC",2025,11/7/2025," 89,798 ",Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Stars,Osawaru Evbuomwan
Upcoming,31-Jul-25,C-003000,"Sanoh America, Inc",2025,11/14/2025," 91,697 ",Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-003029,"American Association of Neurological Surgeons, Inc.",2025,12/16/2025," 60,087 ",Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-003434,Northwest Hotel Corporation c/o Aptech,2025,11/15/2025," 22,582 ",Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Unassigned,Zunair Munami
Upcoming,31-Jul-25,C-000007,Marvin Lumber and Cedar Co. LLC,2025,12/1/2025,83304,In-Commitment,Low Risk,North America,Cloud,FP&A,E-100,United States,Goal Diggers,Phil Maciaszek
Upcoming,31-Jul-25,C-000065,Ferno - Washington Inc.,2025,12/1/2025,64182,In-Commitment,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Eric Li
Upcoming,31-Jul-25,C-000153,Structural Group Inc,2025,12/1/2025,91945,In-Commitment,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Phix It,Gavin Ramchand
Upcoming,31-Jul-25,C-000438,Horizon House,2025,11/15/2025,69963,In-Commitment,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Stars,Rugaia Saadabi
Upcoming,31-Jul-25,C-000453,Floor and Decor Outlets of America,2025,11/16/2025,468932,In-Commitment,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod Stars,Zane Robinson
Upcoming,31-Jul-25,C-000669,Jackson Hole Mountain Resort,2025,12/1/2025,86218,In-Commitment,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Phil Maciaszek
Upcoming,31-Jul-25,C-000869,"Tenacious Holdings, Inc.",2025,11/16/2025,99111,In-Commitment,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Ajay Gohil
Upcoming,31-Jul-25,C-001208,"National Audubon Society, Inc.",2025,11/30/2025,64663,In-Commitment,Low Risk,North America,Cloud,FP&A,E-100,United States,Goal Diggers,Hala Issa
